transaction_id,customer_id,card_number_last4,card_type,transaction_date,transaction_time,amount,merchant_name,merchant_category,merchant_category_code,city,state,terminal_id,response_code,spending_pattern
TXN_00000132,CUST_000359,0535,Mastercard,2024-07-24,14:33:54,309.11,Fry's Electronics,Electronics,5732,New York,NY,TRM_607680,00,moderate
TXN_00002078,CUST_000066,8501,Visa,2024-07-24,17:47:06,34.81,BP,Gas Station,5542,Cleveland,OH,TRM_146223,00,conservative
TXN_00004569,CUST_000128,3261,Visa,2024-07-24,18:25:20,204.15,BP,Gas Station,5541,New Rochelle,NY,TRM_504923,00,high_spender
TXN_00002308,CUST_000609,5855,American Express,2024-07-24,18:43:02,148.18,Walmart,Grocery,5411,Allentown,PA,TRM_467772,00,moderate
TXN_00004242,CUST_000459,5161,Discover,2024-07-24,19:42:54,23.86,Theme Park,Entertainment,7841,Flint,MI,TRM_839971,00,conservative
TXN_00001699,CUST_000337,8280,Mastercard,2024-07-24,20:05:32,81.66,Costco,Grocery,5411,Athens,GA,TRM_808363,00,moderate
TXN_00002557,CUST_000351,9566,Mastercard,2024-07-25,01:06:46,281.06,Amazon,Online Retail,5999,Seattle,WA,TRM_570729,00,conservative
TXN_00004900,CUST_000381,9543,Mastercard,2024-07-25,06:51:37,49.95,Wegmans,Grocery,5499,El Paso,TX,TRM_777806,00,conservative
TXN_00004378,CUST_000357,6092,Mastercard,2024-07-25,07:19:37,45.6,Chevron,Gas Station,5542,Macon,GA,TRM_386573,00,conservative
TXN_00003110,CUST_000514,6744,American Express,2024-07-25,07:54:03,166.77,BP,Gas Station,5541,Toms River,NJ,TRM_635867,00,high_spender
TXN_00004207,CUST_000665,3515,Mastercard,2024-07-25,08:08:57,16.04,BP,Gas Station,5542,Columbus,GA,TRM_793478,00,high_spender
TXN_00001160,CUST_000176,4209,Visa,2024-07-25,08:45:11,86.95,Sunoco,Gas Station,5541,Sacramento,CA,TRM_442987,00,moderate
TXN_00004221,CUST_000769,4202,Discover,2024-07-25,09:54:48,236.48,Etsy,Online Retail,5969,Kent,WA,TRM_494183,00,high_spender
TXN_00003825,CUST_000184,9701,Discover,2024-07-25,12:43:24,40.49,Chipotle,Restaurant,5812,Kent,WA,TRM_879283,00,moderate
TXN_00000354,CUST_000003,6079,American Express,2024-07-25,13:07:32,72.58,Kroger,Grocery,5411,Buffalo,NY,TRM_949070,00,high_spender
TXN_00002624,CUST_000381,6433,Mastercard,2024-07-25,13:40:42,90.07,Olive Garden,Restaurant,5814,El Paso,TX,TRM_611350,00,conservative
TXN_00002810,CUST_000634,2096,American Express,2024-07-25,14:00:25,838.6,Medical Center,Healthcare,8011,Kent,WA,TRM_964620,00,conservative
TXN_00000875,CUST_000622,1156,Mastercard,2024-07-25,15:41:17,302.71,Walmart.com,Online Retail,5969,Yonkers,NY,TRM_613406,00,moderate
TXN_00003817,CUST_000525,0691,American Express,2024-07-25,16:10:22,77.18,Chevron,Gas Station,5542,Fort Worth,TX,TRM_964651,00,conservative
TXN_00003315,CUST_000416,2282,Discover,2024-07-25,17:13:17,622.68,Costco,Grocery,5499,Warren,MI,TRM_146617,00,moderate
TXN_00004015,CUST_000333,2327,Visa,2024-07-25,17:17:31,118.72,Kohl's,Department Store,5399,Yonkers,NY,TRM_517640,00,conservative
TXN_00001736,CUST_000628,7286,Discover,2024-07-25,17:48:25,509.69,Macy's,Department Store,5399,Gilbert,AZ,TRM_379772,00,high_spender
TXN_00004318,CUST_000697,8783,American Express,2024-07-25,18:10:06,134.05,Sunoco,Gas Station,5541,Kent,WA,TRM_515657,14,high_spender
TXN_00002516,CUST_000688,4605,American Express,2024-07-25,22:09:45,30.51,Best Buy Online,Online Retail,5969,Evanston,IL,TRM_383159,00,conservative
TXN_00003396,CUST_000018,4403,Discover,2024-07-26,01:14:22,279.62,Sheraton,Hotel,3501,Orlando,FL,TRM_350435,00,moderate
TXN_00003095,CUST_000104,0302,American Express,2024-07-26,04:08:22,92.64,Panera,Restaurant,5812,Chandler,AZ,TRM_492284,00,conservative
TXN_00000527,CUST_000254,3094,American Express,2024-07-26,09:01:09,84.34,Costco,Grocery,5499,Raleigh,NC,TRM_580982,00,moderate
TXN_00000963,CUST_000160,8215,Visa,2024-07-26,12:39:53,212.83,Toll Road,Transportation,4111,Edison,NJ,TRM_935828,00,high_spender
TXN_00003360,CUST_000412,6911,Visa,2024-07-26,13:09:14,2374.97,Lab Services,Healthcare,8021,Roswell,GA,TRM_358052,00,high_spender
TXN_00001051,CUST_000556,9518,American Express,2024-07-26,14:02:49,42.54,Amazon,Online Retail,5999,Alexandria,VA,TRM_393345,00,high_spender
TXN_00000639,CUST_000798,8519,Mastercard,2024-07-26,14:07:40,431.7,Holiday Inn,Hotel,3501,Aurora,IL,TRM_723207,00,moderate
TXN_00002830,CUST_000480,4431,Mastercard,2024-07-26,15:23:23,65.53,Pizza Hut,Restaurant,5812,Akron,OH,TRM_537597,00,conservative
TXN_00003875,CUST_000678,0019,American Express,2024-07-26,16:28:16,66.37,Kroger,Grocery,5499,Winston-Salem,NC,TRM_529228,05,conservative
TXN_00004205,CUST_000544,5848,Visa,2024-07-26,16:31:54,32.92,Amazon,Online Retail,5969,Augusta,GA,TRM_231253,00,conservative
TXN_00003940,CUST_000259,1210,Discover,2024-07-26,17:31:23,73.67,Saks,Department Store,5311,Mesa,AZ,TRM_723919,00,moderate
TXN_00002956,CUST_000058,4565,Visa,2024-07-26,18:48:34,86.68,Movie Theater,Entertainment,7832,Glendale,AZ,TRM_666236,00,moderate
TXN_00002060,CUST_000429,9902,Discover,2024-07-26,23:04:05,32.24,Chevron,Gas Station,5542,Los Angeles,CA,TRM_578722,00,conservative
TXN_00001210,CUST_000413,5244,Visa,2024-07-26,23:24:41,190.4,BP,Gas Station,5541,Scottsdale,AZ,TRM_662263,00,high_spender
TXN_00004241,CUST_000128,9310,Visa,2024-07-27,00:16:28,41.97,Marathon,Gas Station,5542,New Rochelle,NY,TRM_688588,00,high_spender
TXN_00002143,CUST_000522,0114,American Express,2024-07-27,07:26:34,50.14,Chevron,Gas Station,5542,Roswell,GA,TRM_268786,00,high_spender
TXN_00001474,CUST_000634,0326,American Express,2024-07-27,11:22:24,100.81,Zappos,Online Retail,5999,Los Angeles,CA,TRM_328103,00,conservative
TXN_00002053,CUST_000257,0591,Discover,2024-07-27,11:34:20,174.27,Costco,Grocery,5411,Fresno,CA,TRM_852077,00,moderate
TXN_00001269,CUST_000776,2961,Mastercard,2024-07-27,11:37:37,226.91,Chipotle,Restaurant,5812,Mesa,AZ,TRM_175293,00,high_spender
TXN_00001675,CUST_000163,3477,American Express,2024-07-27,11:59:50,77.01,Panera,Restaurant,5814,Lancaster,PA,TRM_821149,00,conservative
TXN_00003088,CUST_000123,1922,Mastercard,2024-07-27,12:21:51,220.39,JCPenney,Department Store,5311,Atlanta,GA,TRM_286887,00,conservative
TXN_00000987,CUST_000151,9015,Mastercard,2024-07-27,13:37:01,36.66,Pizza Hut,Restaurant,5814,Greensboro,NC,TRM_933540,00,high_spender
TXN_00000865,CUST_000161,6093,Mastercard,2024-07-27,13:59:40,84.58,Valero,Gas Station,5541,Lowell,MA,TRM_307606,00,high_spender
TXN_00002356,CUST_000173,2057,Discover,2024-07-27,16:13:28,91.4,Target,Grocery,5499,Tempe,AZ,TRM_303283,00,moderate
TXN_00004656,CUST_000648,1010,American Express,2024-07-27,19:09:33,23.49,Walmart,Grocery,5411,Corpus Christi,TX,TRM_463672,00,moderate
TXN_00004480,CUST_000520,8989,Mastercard,2024-07-27,19:47:54,126.88,Domino's,Restaurant,5814,Lansing,MI,TRM_100087,00,moderate
TXN_00003692,CUST_000090,8640,Visa,2024-07-27,20:41:56,295.29,Etsy,Online Retail,5969,Warren,MI,TRM_285814,00,high_spender
TXN_00004159,CUST_000019,4016,Mastercard,2024-07-27,21:39:56,142.4,Panera,Restaurant,5812,Atlanta,GA,TRM_506820,00,moderate
TXN_00004979,CUST_000513,0715,Visa,2024-07-28,02:52:07,167.53,Wayfair,Online Retail,5969,Augusta,GA,TRM_585693,14,high_spender
TXN_00001973,CUST_000110,1493,Visa,2024-07-28,07:17:22,14.19,Car Rental,Transportation,4111,San Antonio,TX,TRM_209617,00,high_spender
TXN_00003863,CUST_000402,9025,Discover,2024-07-28,07:52:46,137.71,Valero,Gas Station,5542,Chandler,AZ,TRM_427869,51,high_spender
TXN_00003883,CUST_000010,2946,Visa,2024-07-28,10:56:41,175.55,B&H Photo,Electronics,5732,Allentown,PA,TRM_282321,00,high_spender
TXN_00001529,CUST_000321,0619,Mastercard,2024-07-28,11:17:16,74.34,Olive Garden,Restaurant,5812,Lancaster,PA,TRM_274143,00,moderate
TXN_00000118,CUST_000752,0109,Visa,2024-07-28,11:52:46,101.69,CVS,Pharmacy,5912,Cary,NC,TRM_871105,00,high_spender
TXN_00004357,CUST_000118,2123,Mastercard,2024-07-28,11:55:43,138.41,Marriott,Hotel,3501,New Rochelle,NY,TRM_803212,00,moderate
TXN_00002450,CUST_000366,6263,American Express,2024-07-28,13:05:40,144.98,Subway,Restaurant,5812,Lakewood,NJ,TRM_742002,00,high_spender
TXN_00001250,CUST_000094,4822,Discover,2024-07-28,15:00:25,35.36,Wegmans,Grocery,5499,Raleigh,NC,TRM_281265,00,high_spender
TXN_00003642,CUST_000083,2196,Mastercard,2024-07-28,16:20:25,155.0,Kohl's,Department Store,5399,Mesa,AZ,TRM_903267,00,high_spender
TXN_00004398,CUST_000470,1609,Discover,2024-07-28,17:01:56,97.4,Sunoco,Gas Station,5542,Elizabeth,NJ,TRM_112648,00,moderate
TXN_00002015,CUST_000743,5991,Visa,2024-07-28,17:12:22,182.29,Nordstrom,Department Store,5311,Oakland,CA,TRM_203763,00,moderate
TXN_00003446,CUST_000584,0823,Discover,2024-07-28,17:14:32,49.48,Wegmans,Grocery,5411,Newport News,VA,TRM_565761,00,conservative
TXN_00004003,CUST_000253,5904,Visa,2024-07-28,17:38:32,87.41,Chipotle,Restaurant,5814,Greensboro,NC,TRM_228095,00,conservative
TXN_00003963,CUST_000417,6981,Discover,2024-07-28,18:09:01,81.9,Subway,Restaurant,5812,Scranton,PA,TRM_473964,00,moderate
TXN_00003285,CUST_000593,6118,Visa,2024-07-28,18:11:53,123.93,Starbucks,Restaurant,5812,Alexandria,VA,TRM_447233,00,high_spender
TXN_00004833,CUST_000159,9100,Discover,2024-07-28,19:03:57,5.95,Duane Reade,Pharmacy,5122,Newport News,VA,TRM_451181,00,conservative
TXN_00002725,CUST_000445,4326,Discover,2024-07-28,19:11:49,34.21,Best Buy Online,Online Retail,5999,Schaumburg,IL,TRM_204463,00,conservative
TXN_00002885,CUST_000230,7993,Visa,2024-07-28,20:55:57,78.98,Wegmans,Grocery,5499,Albany,NY,TRM_765523,00,conservative
TXN_00003196,CUST_000489,2854,Discover,2024-07-28,22:49:08,5.69,Pharmacy Plus,Pharmacy,5122,Paterson,NJ,TRM_948354,00,conservative
TXN_00003297,CUST_000581,6794,Discover,2024-07-28,22:56:43,152.01,eBay,Online Retail,5969,Kent,WA,TRM_236414,00,high_spender
TXN_00003439,CUST_000301,4690,Visa,2024-07-28,23:09:39,5.81,Walmart,Grocery,5499,Tallahassee,FL,TRM_380896,00,conservative
TXN_00001167,CUST_000793,9252,Visa,2024-07-29,00:28:13,387.82,Walmart.com,Online Retail,5999,Roswell,GA,TRM_358268,00,moderate
TXN_00002685,CUST_000089,1173,American Express,2024-07-29,07:05:37,76.7,Sunoco,Gas Station,5541,Cleveland,OH,TRM_745725,00,moderate
TXN_00001215,CUST_000627,9494,Discover,2024-07-29,07:56:55,112.7,Sunoco,Gas Station,5541,Gilbert,AZ,TRM_950938,00,moderate
TXN_00003697,CUST_000592,6804,Visa,2024-07-29,08:58:57,106.33,Valero,Gas Station,5541,Hialeah,FL,TRM_314175,00,high_spender
TXN_00002534,CUST_000327,7762,Discover,2024-07-29,09:20:12,75.24,Target,Grocery,5499,Arlington,TX,TRM_512980,00,moderate
TXN_00001457,CUST_000273,4714,Mastercard,2024-07-29,09:39:58,18.7,Marathon,Gas Station,5542,Akron,OH,TRM_794899,00,moderate
TXN_00002095,CUST_000133,8126,Mastercard,2024-07-29,12:54:59,81.34,Publix,Grocery,5499,Winston-Salem,NC,TRM_870993,00,conservative
TXN_00001338,CUST_000426,8731,Visa,2024-07-29,15:23:19,8.65,Subway,Restaurant,5812,Lancaster,PA,TRM_389493,00,moderate
TXN_00002601,CUST_000602,8590,Discover,2024-07-29,18:44:10,61.46,Exxon,Gas Station,5542,Flint,MI,TRM_290111,00,conservative
TXN_00000574,CUST_000495,1298,Discover,2024-07-29,18:50:35,176.38,Holiday Inn,Hotel,7011,Newport News,VA,TRM_788755,00,conservative
TXN_00001528,CUST_000044,1708,American Express,2024-07-29,19:46:38,140.41,Domino's,Restaurant,5812,Cleveland,OH,TRM_611922,00,moderate
TXN_00003667,CUST_000291,1777,American Express,2024-07-29,21:26:15,116.09,Starbucks,Restaurant,5812,Warren,MI,TRM_959552,00,moderate
TXN_00003415,CUST_000125,7994,Mastercard,2024-07-30,07:53:48,75.2,Subway,Restaurant,5812,Cheektowaga,NY,TRM_710170,00,high_spender
TXN_00001654,CUST_000370,1060,Mastercard,2024-07-30,11:40:39,66.92,Subway,Restaurant,5812,Savannah,GA,TRM_113544,00,high_spender
TXN_00000644,CUST_000029,2920,Mastercard,2024-07-30,12:10:18,119.79,Subway,Restaurant,5814,Rochester,NY,TRM_544430,00,high_spender
TXN_00004096,CUST_000645,0077,American Express,2024-07-30,15:28:26,116.45,Target.com,Online Retail,5969,Dayton,OH,TRM_796652,00,moderate
TXN_00000171,CUST_000574,8949,Mastercard,2024-07-30,15:51:05,245.73,Walmart.com,Online Retail,5969,Newport News,VA,TRM_443648,00,high_spender
TXN_00000974,CUST_000167,8189,Discover,2024-07-30,16:55:05,76.51,Dillard's,Department Store,5311,Bethlehem,PA,TRM_967428,00,high_spender
TXN_00003127,CUST_000087,0566,Mastercard,2024-07-30,17:33:08,211.67,Costco,Grocery,5411,New Rochelle,NY,TRM_896310,00,high_spender
TXN_00001476,CUST_000693,9780,American Express,2024-07-30,17:47:52,42.41,Valero,Gas Station,5541,Newport News,VA,TRM_958712,00,moderate
TXN_00001353,CUST_000148,3101,Mastercard,2024-07-30,18:00:54,52.32,Starbucks,Restaurant,5812,Athens,GA,TRM_182885,00,high_spender
TXN_00001505,CUST_000755,8990,Visa,2024-07-30,18:09:28,21.45,Walmart,Grocery,5499,Tallahassee,FL,TRM_695255,00,moderate
TXN_00003549,CUST_000706,5733,Discover,2024-07-30,18:55:01,94.08,Panera,Restaurant,5814,Allentown,PA,TRM_570059,00,high_spender
TXN_00002628,CUST_000228,8388,Mastercard,2024-07-30,19:28:22,150.68,Sunoco,Gas Station,5541,Atlanta,GA,TRM_481021,00,high_spender
TXN_00001517,CUST_000400,8733,Discover,2024-07-30,21:18:46,68.91,Wayfair,Online Retail,5999,Lansing,MI,TRM_310141,00,conservative
TXN_00002947,CUST_000166,8534,American Express,2024-07-31,00:43:13,184.44,Bank ATM,ATM,6012,Miami,FL,TRM_110027,00,conservative
TXN_00004326,CUST_000285,9262,American Express,2024-07-31,11:38:20,2135.23,Apple Store,Electronics,5045,Woodbridge,NJ,TRM_966084,00,high_spender
TXN_00001356,CUST_000269,8184,Discover,2024-07-31,13:22:40,110.7,Subway,Restaurant,5814,Reading,PA,TRM_313131,00,moderate
TXN_00003016,CUST_000512,1486,Visa,2024-07-31,14:09:19,86.74,BP,Gas Station,5542,Evanston,IL,TRM_337783,00,moderate
TXN_00001960,CUST_000621,6409,American Express,2024-07-31,17:05:21,68.51,Shell,Gas Station,5542,Columbus,OH,TRM_621114,00,conservative
TXN_00001099,CUST_000689,8785,Visa,2024-07-31,18:50:37,74.1,Walmart,Grocery,5499,Glendale,AZ,TRM_267344,00,conservative
TXN_00004329,CUST_000416,5958,Discover,2024-07-31,19:13:11,107.79,Starbucks,Restaurant,5812,Lakewood,NJ,TRM_565222,00,moderate
TXN_00002775,CUST_000697,8863,American Express,2024-07-31,21:18:40,195.22,Bowling Alley,Entertainment,7832,Vancouver,WA,TRM_379773,00,high_spender
TXN_00002755,CUST_000218,9169,Mastercard,2024-07-31,21:53:50,173.56,eBay,Online Retail,5969,Dearborn,MI,TRM_598860,05,conservative
TXN_00001788,CUST_000460,2216,Discover,2024-08-01,00:39:48,151.41,Dillard's,Department Store,5399,Los Angeles,CA,TRM_554513,00,moderate
TXN_00003132,CUST_000025,8521,Visa,2024-08-01,00:51:29,63.48,Macy's,Department Store,5399,Flint,MI,TRM_681541,00,conservative
TXN_00002248,CUST_000204,6338,Visa,2024-08-01,01:04:57,852.95,Specialist Clinic,Healthcare,8011,Dayton,OH,TRM_864068,00,high_spender
TXN_00002925,CUST_000692,2634,American Express,2024-08-01,03:41:02,103.57,Publix,Grocery,5499,Portsmouth,VA,TRM_473711,00,moderate
TXN_00000919,CUST_000771,9383,American Express,2024-08-01,04:04:48,486.67,Holiday Inn,Hotel,3501,Richmond,VA,TRM_377862,00,high_spender
TXN_00000487,CUST_000389,5521,American Express,2024-08-01,04:32:27,88.77,Nordstrom,Department Store,5399,Wilmington,NC,TRM_210529,00,moderate
TXN_00003368,CUST_000278,0043,Mastercard,2024-08-01,06:25:11,49.85,Panera,Restaurant,5812,Brockton,MA,TRM_169327,61,conservative
TXN_00001959,CUST_000051,9196,Mastercard,2024-08-01,08:45:48,347.68,Uber,Transportation,4111,Lancaster,PA,TRM_219163,00,high_spender
TXN_00002359,CUST_000445,1873,Discover,2024-08-01,09:47:26,86.07,Publix,Grocery,5411,Schaumburg,IL,TRM_777438,00,conservative
TXN_00002034,CUST_000719,5759,Visa,2024-08-01,12:37:14,139.63,Subway,Restaurant,5812,Mesa,AZ,TRM_388082,00,moderate
TXN_00000736,CUST_000641,3992,American Express,2024-08-01,13:14:59,83.37,Whole Foods,Grocery,5499,Tempe,AZ,TRM_631932,00,conservative
TXN_00003702,CUST_000162,4238,American Express,2024-08-01,13:27:21,171.77,Pizza Hut,Restaurant,5814,Arlington,TX,TRM_884481,00,high_spender
TXN_00003094,CUST_000049,9264,Mastercard,2024-08-01,15:30:56,276.07,Walmart,Grocery,5499,Newark,NJ,TRM_885491,05,high_spender
TXN_00004282,CUST_000010,8577,Visa,2024-08-01,16:08:57,301.37,Walmart,Grocery,5411,El Paso,TX,TRM_982069,00,high_spender
TXN_00003887,CUST_000378,8933,Mastercard,2024-08-01,16:57:16,76.55,Sunoco,Gas Station,5541,Dayton,OH,TRM_131403,00,high_spender
TXN_00004716,CUST_000579,5536,American Express,2024-08-01,19:40:26,28.3,Publix,Grocery,5499,Albany,NY,TRM_229771,00,conservative
TXN_00001325,CUST_000437,2639,Visa,2024-08-01,20:09:53,17.0,Movie Theater,Entertainment,7841,Allentown,PA,TRM_925964,00,moderate
TXN_00001240,CUST_000499,8734,Visa,2024-08-01,21:34:17,131.6,Amazon,Online Retail,5999,Schaumburg,IL,TRM_287607,00,conservative
TXN_00001604,CUST_000695,1798,Mastercard,2024-08-01,22:41:59,56.71,Concert Hall,Entertainment,7832,Raleigh,NC,TRM_296663,00,high_spender
TXN_00004223,CUST_000147,5231,Visa,2024-08-02,07:12:07,141.62,Costco,Grocery,5411,Allentown,PA,TRM_186532,00,moderate
TXN_00001705,CUST_000697,7321,American Express,2024-08-02,07:31:03,92.79,Marathon,Gas Station,5541,Spokane,WA,TRM_847983,00,high_spender
TXN_00004394,CUST_000243,1449,Mastercard,2024-08-02,08:30:50,109.44,Exxon,Gas Station,5542,Tempe,AZ,TRM_987273,00,high_spender
TXN_00004964,CUST_000627,6898,Discover,2024-08-02,09:59:39,35.03,Kroger,Grocery,5499,Gilbert,AZ,TRM_166952,00,moderate
TXN_00000565,CUST_000359,6629,Mastercard,2024-08-02,11:40:37,391.4,Hilton,Hotel,3501,Buffalo,NY,TRM_216663,00,moderate
TXN_00001825,CUST_000302,2065,American Express,2024-08-02,13:08:50,58.6,Nordstrom,Department Store,5311,Buffalo,NY,TRM_772014,00,conservative
TXN_00001377,CUST_000314,7995,American Express,2024-08-02,13:22:46,173.62,Kohl's,Department Store,5311,San Antonio,TX,TRM_956539,00,conservative
TXN_00004141,CUST_000411,4808,American Express,2024-08-02,13:25:26,145.9,Starbucks,Restaurant,5814,Peoria,IL,TRM_591707,00,moderate
TXN_00000331,CUST_000690,0358,Discover,2024-08-02,13:51:18,91.13,Panera,Restaurant,5812,Lansing,MI,TRM_812294,00,high_spender
TXN_00002036,CUST_000049,1275,Mastercard,2024-08-02,15:09:31,253.55,Hilton,Hotel,7011,Newark,NJ,TRM_836996,00,high_spender
TXN_00000188,CUST_000596,8216,Visa,2024-08-02,16:55:18,48.9,Pharmacy Plus,Pharmacy,5912,Austin,TX,TRM_803110,00,conservative
TXN_00001920,CUST_000666,5563,Discover,2024-08-02,18:18:18,101.97,Panera,Restaurant,5812,Austin,TX,TRM_200196,00,conservative
TXN_00000265,CUST_000602,0811,Discover,2024-08-02,18:42:43,97.43,Target,Grocery,5411,Flint,MI,TRM_575400,65,conservative
TXN_00004648,CUST_000003,8199,American Express,2024-08-02,23:30:58,221.32,Safeway,Grocery,5499,Yonkers,NY,TRM_108700,00,high_spender
TXN_00003599,CUST_000788,6103,Visa,2024-08-02,23:52:01,66.17,Duane Reade,Pharmacy,5122,Los Angeles,CA,TRM_738281,14,high_spender
TXN_00004475,CUST_000526,2578,American Express,2024-08-03,01:43:14,28.21,Valero,Gas Station,5542,Elizabeth,NJ,TRM_666645,65,conservative
TXN_00001366,CUST_000436,0534,Mastercard,2024-08-03,04:59:45,218.17,Wegmans,Grocery,5499,Hialeah,FL,TRM_540142,00,high_spender
TXN_00001596,CUST_000351,9685,Mastercard,2024-08-03,05:42:09,49.5,Subway,Restaurant,5812,Bellevue,WA,TRM_553328,00,conservative
TXN_00002310,CUST_000174,0033,Visa,2024-08-03,06:18:03,198.01,Wayfair,Online Retail,5999,Orlando,FL,TRM_303732,00,conservative
TXN_00003085,CUST_000547,9406,American Express,2024-08-03,07:07:45,52.06,Mobil,Gas Station,5541,Tacoma,WA,TRM_167068,00,conservative
TXN_00004887,CUST_000210,9195,Discover,2024-08-03,15:42:48,44.36,Whole Foods,Grocery,5499,Toledo,OH,TRM_175105,00,moderate
TXN_00002332,CUST_000085,6833,Visa,2024-08-03,16:00:13,116.0,Marathon,Gas Station,5542,Everett,WA,TRM_804136,00,high_spender
TXN_00003619,CUST_000457,7206,Visa,2024-08-03,18:05:16,783.24,Safeway,Grocery,5411,Cambridge,MA,TRM_746311,00,moderate
TXN_00002917,CUST_000320,9991,American Express,2024-08-03,18:31:19,25.38,Mobil,Gas Station,5542,Scranton,PA,TRM_458303,00,moderate
TXN_00000863,CUST_000364,7207,American Express,2024-08-03,18:48:53,44.35,Starbucks,Restaurant,5814,Durham,NC,TRM_164559,05,conservative
TXN_00001695,CUST_000356,3422,American Express,2024-08-03,19:26:31,91.36,Chipotle,Restaurant,5814,Fort Lauderdale,FL,TRM_699570,00,conservative
TXN_00000724,CUST_000403,6810,Mastercard,2024-08-03,20:55:31,77.41,Bank ATM,ATM,6011,Ann Arbor,MI,TRM_549954,00,conservative
TXN_00000945,CUST_000103,1745,American Express,2024-08-03,21:04:20,406.74,Walmart.com,Online Retail,5999,Renton,WA,TRM_434647,00,moderate
TXN_00004446,CUST_000411,4662,American Express,2024-08-04,03:07:35,103.6,Casino,Entertainment,7841,Evanston,IL,TRM_541387,00,moderate
TXN_00000307,CUST_000766,8241,Visa,2024-08-04,06:41:52,67.64,Marathon,Gas Station,5541,Seattle,WA,TRM_971375,00,conservative
TXN_00004524,CUST_000681,9730,Visa,2024-08-04,13:07:02,28.49,Costco,Grocery,5499,Austin,TX,TRM_900490,00,conservative
TXN_00003017,CUST_000791,2082,Discover,2024-08-04,13:19:36,105.7,McDonald's,Restaurant,5814,Raleigh,NC,TRM_644109,00,high_spender
TXN_00001486,CUST_000398,8348,Mastercard,2024-08-04,14:05:46,108.11,Subway,Restaurant,5814,Lansing,MI,TRM_995713,00,moderate
TXN_00001632,CUST_000225,4403,Visa,2024-08-04,14:30:12,495.63,Target.com,Online Retail,5999,Canton,OH,TRM_823331,00,moderate
TXN_00004518,CUST_000639,6118,American Express,2024-08-04,14:53:16,421.05,Credit Union ATM,ATM,6012,Naperville,IL,TRM_179392,14,moderate
TXN_00002102,CUST_000032,6542,Visa,2024-08-04,19:22:04,942.55,Marriott,Hotel,3501,Aurora,IL,TRM_288629,00,high_spender
TXN_00001673,CUST_000358,2073,Visa,2024-08-04,19:27:44,1382.89,Medical Center,Healthcare,8011,Augusta,GA,TRM_925416,00,high_spender
